## FlyBase Gene Groups report
## Generated: Mon Mar 27 06:43:04 2023
## Using chado datasource: dbi:Pg:dbname=fb_2023_02_reporting;host=flysql25;port=5432

## Where groups are arranged into hierarchies, note that:
## i) the member genes are only associated with the terminal subgroups
## ii) the immediate parent of any subgroup is identified in the 'Parent_FB_group_id' and 'Parent_FB_group_symbol' columns

## FB_group_id	FB_group_symbol	FB_group_name	Parent_FB_group_id	Parent_FB_group_symbol	Group_member_FB_gene_id	Group_member_FB_gene_symbol
FBgg0001207	NAAAT-U	UNCLASSIFIED NON-AMINOACYL ACYLTRANSFERASES	FBgg0001162	NAAAT	FBgn0031632	CG15628
FBgg0001207	NAAAT-U	UNCLASSIFIED NON-AMINOACYL ACYLTRANSFERASES	FBgg0001162	NAAAT	FBgn0051683	CG31683
FBgg0001207	NAAAT-U	UNCLASSIFIED NON-AMINOACYL ACYLTRANSFERASES	FBgg0001162	NAAAT	FBgn0037251	Lipt2
FBgg0001207	NAAAT-U	UNCLASSIFIED NON-AMINOACYL ACYLTRANSFERASES	FBgg0001162	NAAAT	FBgn0025835	CG17707
FBgg0001207	NAAAT-U	UNCLASSIFIED NON-AMINOACYL ACYLTRANSFERASES	FBgg0001162	NAAAT	FBgn0039543	CROT
FBgg0001207	NAAAT-U	UNCLASSIFIED NON-AMINOACYL ACYLTRANSFERASES	FBgg0001162	NAAAT	FBgn0050471	CG30471
FBgg0001207	NAAAT-U	UNCLASSIFIED NON-AMINOACYL ACYLTRANSFERASES	FBgg0001162	NAAAT	FBgn0033792	CG13325
FBgg0001207	NAAAT-U	UNCLASSIFIED NON-AMINOACYL ACYLTRANSFERASES	FBgg0001162	NAAAT	FBgn0054010	Glyat
FBgg0001207	NAAAT-U	UNCLASSIFIED NON-AMINOACYL ACYLTRANSFERASES	FBgg0001162	NAAAT	FBgn0042175	CG18858
FBgg0001207	NAAAT-U	UNCLASSIFIED NON-AMINOACYL ACYLTRANSFERASES	FBgg0001162	NAAAT	FBgn0053337	CG33337
FBgg0001207	NAAAT-U	UNCLASSIFIED NON-AMINOACYL ACYLTRANSFERASES	FBgg0001162	NAAAT	FBgn0053120	CG33120
FBgg0001207	NAAAT-U	UNCLASSIFIED NON-AMINOACYL ACYLTRANSFERASES	FBgg0001162	NAAAT	FBgn0031032	CG14204
FBgg0001207	NAAAT-U	UNCLASSIFIED NON-AMINOACYL ACYLTRANSFERASES	FBgg0001162	NAAAT	FBgn0039093	CG10183
FBgg0001207	NAAAT-U	UNCLASSIFIED NON-AMINOACYL ACYLTRANSFERASES	FBgg0001162	NAAAT	FBgn0039091	CG10182
FBgg0001207	NAAAT-U	UNCLASSIFIED NON-AMINOACYL ACYLTRANSFERASES	FBgg0001162	NAAAT	FBgn0039092	CG16723
FBgg0001207	NAAAT-U	UNCLASSIFIED NON-AMINOACYL ACYLTRANSFERASES	FBgg0001162	NAAAT	FBgn0031033	CG14219
FBgg0001126	PCSN	PEPTIDYL-CYSTEINE S-NITROSYLASES	FBgg0001124	TFTN	FBgn0034173	CG9010
FBgg0001126	PCSN	PEPTIDYL-CYSTEINE S-NITROSYLASES	FBgg0001124	TFTN	FBgn0001091	Gapdh1
FBgg0001126	PCSN	PEPTIDYL-CYSTEINE S-NITROSYLASES	FBgg0001124	TFTN	FBgn0001092	Gapdh2
FBgg0000751	SIX	SINE OCULIS HOMEOBOX TRANSCRIPTION FACTORS	FBgg0000744	HBTF	FBgn0003460	so
FBgg0000751	SIX	SINE OCULIS HOMEOBOX TRANSCRIPTION FACTORS	FBgg0000744	HBTF	FBgn0025360	Optix
FBgg0000751	SIX	SINE OCULIS HOMEOBOX TRANSCRIPTION FACTORS	FBgg0000744	HBTF	FBgn0027364	Six4
FBgg0000871	ALDLYA	ALDEHYDE-LYASES	FBgg0000830	CCLYA	FBgn0010591	Sply
FBgg0000871	ALDLYA	ALDEHYDE-LYASES	FBgg0000830	CCLYA	FBgn0000064	Ald1
FBgg0000871	ALDLYA	ALDEHYDE-LYASES	FBgg0000830	CCLYA	FBgn0033735	Dera
FBgg0000871	ALDLYA	ALDEHYDE-LYASES	FBgg0000830	CCLYA	FBgn0039425	Ald2
FBgg0000871	ALDLYA	ALDEHYDE-LYASES	FBgg0000830	CCLYA	FBgn0039094	CG10184
FBgg0000871	ALDLYA	ALDEHYDE-LYASES	FBgg0000830	CCLYA	FBgn0034488	Hacl
FBgg0001015	MCIV-C	MITOCHONDRIAL COMPLEX IV - CORE SUBUNITS	FBgg0001721	TRNL-OXR	FBgn0013676	mt:CoIII
FBgg0001015	MCIV-C	MITOCHONDRIAL COMPLEX IV - CORE SUBUNITS	FBgg0001721	TRNL-OXR	FBgn0013674	mt:CoI
FBgg0001015	MCIV-C	MITOCHONDRIAL COMPLEX IV - CORE SUBUNITS	FBgg0001721	TRNL-OXR	FBgn0013675	mt:CoII
FBgg0001015	MCIV-C	MITOCHONDRIAL COMPLEX IV - CORE SUBUNITS	FBgg0000488	MCIV	FBgn0013676	mt:CoIII
FBgg0001015	MCIV-C	MITOCHONDRIAL COMPLEX IV - CORE SUBUNITS	FBgg0000488	MCIV	FBgn0013674	mt:CoI
FBgg0001015	MCIV-C	MITOCHONDRIAL COMPLEX IV - CORE SUBUNITS	FBgg0000488	MCIV	FBgn0013675	mt:CoII
FBgg0001015	MCIV-C	MITOCHONDRIAL COMPLEX IV - CORE SUBUNITS	FBgg0001014	OXRHG	FBgn0013676	mt:CoIII
FBgg0001015	MCIV-C	MITOCHONDRIAL COMPLEX IV - CORE SUBUNITS	FBgg0001014	OXRHG	FBgn0013674	mt:CoI
FBgg0001015	MCIV-C	MITOCHONDRIAL COMPLEX IV - CORE SUBUNITS	FBgg0001014	OXRHG	FBgn0013675	mt:CoII
FBgg0001339	ADA	ADENOSINE DEAMINASES	FBgg0001636	DEAM	FBgn0038172	Adgf-D
FBgg0001339	ADA	ADENOSINE DEAMINASES	FBgg0001636	DEAM	FBgn0038173	Adgf-C
FBgg0001339	ADA	ADENOSINE DEAMINASES	FBgg0001636	DEAM	FBgn0038491	CG5292
FBgg0001339	ADA	ADENOSINE DEAMINASES	FBgg0001636	DEAM	FBgn0034360	CG10927
FBgg0001339	ADA	ADENOSINE DEAMINASES	FBgg0001636	DEAM	FBgn0036751	Adgf-B
FBgg0001339	ADA	ADENOSINE DEAMINASES	FBgg0001636	DEAM	FBgn0036752	Adgf-A
FBgg0001339	ADA	ADENOSINE DEAMINASES	FBgg0001636	DEAM	FBgn0026086	Adar
FBgg0001339	ADA	ADENOSINE DEAMINASES	FBgg0001636	DEAM	FBgn0037661	Ada
FBgg0001339	ADA	ADENOSINE DEAMINASES	FBgg0001636	DEAM	FBgn0043025	Adgf-A2
FBgg0001339	ADA	ADENOSINE DEAMINASES	FBgg0001636	DEAM	FBgn0028658	Adat1
FBgg0000774	DBDTF-U	UNCLASSIFIED DNA BINDING DOMAIN TRANSCRIPTION FACTORS	FBgg0000745	TFS	FBgn0001978	stc
FBgg0000774	DBDTF-U	UNCLASSIFIED DNA BINDING DOMAIN TRANSCRIPTION FACTORS	FBgg0000745	TFS	FBgn0024250	brk
FBgg0000774	DBDTF-U	UNCLASSIFIED DNA BINDING DOMAIN TRANSCRIPTION FACTORS	FBgg0000745	TFS	FBgn0035518	CG15011
FBgg0000774	DBDTF-U	UNCLASSIFIED DNA BINDING DOMAIN TRANSCRIPTION FACTORS	FBgg0000745	TFS	FBgn0259211	grh
FBgg0000774	DBDTF-U	UNCLASSIFIED DNA BINDING DOMAIN TRANSCRIPTION FACTORS	FBgg0000745	TFS	FBgn0027503	CG11970
FBgg0000774	DBDTF-U	UNCLASSIFIED DNA BINDING DOMAIN TRANSCRIPTION FACTORS	FBgg0000745	TFS	FBgn0050011	gem
FBgg0000774	DBDTF-U	UNCLASSIFIED DNA BINDING DOMAIN TRANSCRIPTION FACTORS	FBgg0000745	TFS	FBgn0259176	bun
FBgg0000774	DBDTF-U	UNCLASSIFIED DNA BINDING DOMAIN TRANSCRIPTION FACTORS	FBgg0000745	TFS	FBgn0028926	NC2beta
FBgg0000774	DBDTF-U	UNCLASSIFIED DNA BINDING DOMAIN TRANSCRIPTION FACTORS	FBgg0000745	TFS	FBgn0026869	Tdg
FBgg0000774	DBDTF-U	UNCLASSIFIED DNA BINDING DOMAIN TRANSCRIPTION FACTORS	FBgg0000745	TFS	FBgn0004656	fs(1)h
FBgg0000774	DBDTF-U	UNCLASSIFIED DNA BINDING DOMAIN TRANSCRIPTION FACTORS	FBgg0000745	TFS	FBgn0287478	Camta
FBgg0000774	DBDTF-U	UNCLASSIFIED DNA BINDING DOMAIN TRANSCRIPTION FACTORS	FBgg0000745	TFS	FBgn0052296	Mrtf
FBgg0000774	DBDTF-U	UNCLASSIFIED DNA BINDING DOMAIN TRANSCRIPTION FACTORS	FBgg0000745	TFS	FBgn0016917	Stat92E
FBgg0000774	DBDTF-U	UNCLASSIFIED DNA BINDING DOMAIN TRANSCRIPTION FACTORS	FBgg0000745	TFS	FBgn0032493	Mabi
FBgg0000774	DBDTF-U	UNCLASSIFIED DNA BINDING DOMAIN TRANSCRIPTION FACTORS	FBgg0000745	TFS	FBgn0037445	CG9727
FBgg0000774	DBDTF-U	UNCLASSIFIED DNA BINDING DOMAIN TRANSCRIPTION FACTORS	FBgg0000745	TFS	FBgn0013799	Deaf1
FBgg0000774	DBDTF-U	UNCLASSIFIED DNA BINDING DOMAIN TRANSCRIPTION FACTORS	FBgg0000745	TFS	FBgn0261953	TfAP-2
FBgg0000774	DBDTF-U	UNCLASSIFIED DNA BINDING DOMAIN TRANSCRIPTION FACTORS	FBgg0000745	TFS	FBgn0005427	ewg
FBgg0000774	DBDTF-U	UNCLASSIFIED DNA BINDING DOMAIN TRANSCRIPTION FACTORS	FBgg0000745	TFS	FBgn0000412	D1
FBgg0000774	DBDTF-U	UNCLASSIFIED DNA BINDING DOMAIN TRANSCRIPTION FACTORS	FBgg0000745	TFS	FBgn0085450	Snoo
FBgg0000774	DBDTF-U	UNCLASSIFIED DNA BINDING DOMAIN TRANSCRIPTION FACTORS	FBgg0000745	TFS	FBgn0041111	lilli
FBgg0000774	DBDTF-U	UNCLASSIFIED DNA BINDING DOMAIN TRANSCRIPTION FACTORS	FBgg0000745	TFS	FBgn0020379	Rfx
FBgg0000774	DBDTF-U	UNCLASSIFIED DNA BINDING DOMAIN TRANSCRIPTION FACTORS	FBgg0000745	TFS	FBgn0040929	CG12659
FBgg0000774	DBDTF-U	UNCLASSIFIED DNA BINDING DOMAIN TRANSCRIPTION FACTORS	FBgg0000745	TFS	FBgn0004837	Su(H)
FBgg0000774	DBDTF-U	UNCLASSIFIED DNA BINDING DOMAIN TRANSCRIPTION FACTORS	FBgg0000745	TFS	FBgn0034650	NC2alpha
FBgg0000774	DBDTF-U	UNCLASSIFIED DNA BINDING DOMAIN TRANSCRIPTION FACTORS	FBgg0000745	TFS	FBgn0004858	elB
FBgg0000774	DBDTF-U	UNCLASSIFIED DNA BINDING DOMAIN TRANSCRIPTION FACTORS	FBgg0000745	TFS	FBgn0052772	CG32772
FBgg0000774	DBDTF-U	UNCLASSIFIED DNA BINDING DOMAIN TRANSCRIPTION FACTORS	FBgg0000745	TFS	FBgn0004050	z
FBgg0000774	DBDTF-U	UNCLASSIFIED DNA BINDING DOMAIN TRANSCRIPTION FACTORS	FBgg0000745	TFS	FBgn0005677	dac
FBgg0000774	DBDTF-U	UNCLASSIFIED DNA BINDING DOMAIN TRANSCRIPTION FACTORS	FBgg0000745	TFS	FBgn0031434	insv
FBgg0000774	DBDTF-U	UNCLASSIFIED DNA BINDING DOMAIN TRANSCRIPTION FACTORS	FBgg0000745	TFS	FBgn0001222	Hsf
FBgg0000774	DBDTF-U	UNCLASSIFIED DNA BINDING DOMAIN TRANSCRIPTION FACTORS	FBgg0000745	TFS	FBgn0010328	woc
FBgg0000774	DBDTF-U	UNCLASSIFIED DNA BINDING DOMAIN TRANSCRIPTION FACTORS	FBgg0000745	TFS	FBgn0033998	row
FBgg0000774	DBDTF-U	UNCLASSIFIED DNA BINDING DOMAIN TRANSCRIPTION FACTORS	FBgg0000745	TFS	FBgn0000541	E(bx)
FBgg0000774	DBDTF-U	UNCLASSIFIED DNA BINDING DOMAIN TRANSCRIPTION FACTORS	FBgg0000745	TFS	FBgn0039932	fuss
FBgg0000774	DBDTF-U	UNCLASSIFIED DNA BINDING DOMAIN TRANSCRIPTION FACTORS	FBgg0000745	TFS	FBgn0039044	p53
FBgg0000339	RABGEF-U	UNCLASSIFIED RAB GUANINE NUCLEOTIDE EXCHANGE FACTORS	FBgg0000340	RABGEF	FBgn0000247	ca
FBgg0000339	RABGEF-U	UNCLASSIFIED RAB GUANINE NUCLEOTIDE EXCHANGE FACTORS	FBgg0000340	RABGEF	FBgn0032020	strat
FBgg0000339	RABGEF-U	UNCLASSIFIED RAB GUANINE NUCLEOTIDE EXCHANGE FACTORS	FBgg0000340	RABGEF	FBgn0031107	HERC2
FBgg0000339	RABGEF-U	UNCLASSIFIED RAB GUANINE NUCLEOTIDE EXCHANGE FACTORS	FBgg0000340	RABGEF	FBgn0028500	Rich
FBgg0001209	DNAPOLA	DNA POLYMERASE ALPHA-PRIMASE	FBgg0001200	DNAPOL	FBgn0259676	Prim2
FBgg0001209	DNAPOLA	DNA POLYMERASE ALPHA-PRIMASE	FBgg0001200	DNAPOL	FBgn0005696	PolA2
FBgg0001209	DNAPOLA	DNA POLYMERASE ALPHA-PRIMASE	FBgg0001200	DNAPOL	FBgn0011762	Prim1
FBgg0001209	DNAPOLA	DNA POLYMERASE ALPHA-PRIMASE	FBgg0001200	DNAPOL	FBgn0259113	PolA1
FBgg0001404	A22P	A22 ASPARTIC ENDOPEPTIDASES	FBgg0001398	APEPT	FBgn0284421	Psn
FBgg0001404	A22P	A22 ASPARTIC ENDOPEPTIDASES	FBgg0001398	APEPT	FBgn0039381	SppL
FBgg0001404	A22P	A22 ASPARTIC ENDOPEPTIDASES	FBgg0001398	APEPT	FBgn0031260	Spp
FBgg0000413	TRNA-C-VAL	CYTOSOLIC VALINE TRANSFER RNAS	FBgg0000367	TRNA-C		
FBgg0000647	U7-SM	U7 SM PROTEINS	FBgg0000632	SM-ALL	FBgn0261790	SmE
FBgg0000647	U7-SM	U7 SM PROTEINS	FBgg0000632	SM-ALL	FBgn0261791	SNRPG
FBgg0000647	U7-SM	U7 SM PROTEINS	FBgg0000632	SM-ALL	FBgn0262601	SmB
FBgg0000647	U7-SM	U7 SM PROTEINS	FBgg0000632	SM-ALL	FBgn0000426	SmF
FBgg0000647	U7-SM	U7 SM PROTEINS	FBgg0000632	SM-ALL	FBgn0033450	Lsm11
FBgg0000647	U7-SM	U7 SM PROTEINS	FBgg0000632	SM-ALL	FBgn0033554	Lsm10
FBgg0000647	U7-SM	U7 SM PROTEINS	FBgg0000632	SM-ALL	FBgn0023167	SmD3
FBgg0001368	GLLAC	GLUCONOLACTONASES	FBgg0001369	CEBH	FBgn0030362	regucalcin
FBgg0001368	GLLAC	GLUCONOLACTONASES	FBgg0001369	CEBH	FBgn0038257	smp-30
FBgg0001658	SLC66	SLC66 FAMILY OF LYSOSOMAL AMINO ACID TRANSPORTERS	FBgg0000686	SLC	FBgn0035517	CG1265
FBgg0001658	SLC66	SLC66 FAMILY OF LYSOSOMAL AMINO ACID TRANSPORTERS	FBgg0000686	SLC	FBgn0031662	CG3792
FBgg0001658	SLC66	SLC66 FAMILY OF LYSOSOMAL AMINO ACID TRANSPORTERS	FBgg0000686	SLC	FBgn0031897	CG13784
FBgg0001658	SLC66	SLC66 FAMILY OF LYSOSOMAL AMINO ACID TRANSPORTERS	FBgg0000686	SLC	FBgn0039045	Ctns
FBgg0000488	MCIV	MITOCHONDRIAL COMPLEX IV SUBUNITS	FBgg0000482	OXPHOS		
FBgg0001430	MULP	UBIQUITIN-LIKE PROTEIN METALLOPEPTIDASES	FBgg0001400	MPEPT		
FBgg0001710	LMDH	L-MALATE DEHYDROGENASES	FBgg0000921	MDH	FBgn0036328	CG10749
FBgg0001710	LMDH	L-MALATE DEHYDROGENASES	FBgg0000921	MDH	FBgn0036327	CG10748
FBgg0001710	LMDH	L-MALATE DEHYDROGENASES	FBgg0000921	MDH	FBgn0262782	Mdh1
FBgg0001710	LMDH	L-MALATE DEHYDROGENASES	FBgg0000921	MDH	FBgn0262559	Mdh2
FBgg0000850	LMAN	LYSOSOMAL CLASS II ALPHA-MANNOSIDASES	FBgg0000833	GH38	FBgn0032068	LManV
FBgg0000850	LMAN	LYSOSOMAL CLASS II ALPHA-MANNOSIDASES	FBgg0000833	GH38	FBgn0032066	LManIII
FBgg0000850	LMAN	LYSOSOMAL CLASS II ALPHA-MANNOSIDASES	FBgg0000833	GH38	FBgn0032069	LManVI
FBgg0000850	LMAN	LYSOSOMAL CLASS II ALPHA-MANNOSIDASES	FBgg0000833	GH38	FBgn0032253	LManI
FBgg0000850	LMAN	LYSOSOMAL CLASS II ALPHA-MANNOSIDASES	FBgg0000833	GH38	FBgn0027611	LManII
FBgg0000850	LMAN	LYSOSOMAL CLASS II ALPHA-MANNOSIDASES	FBgg0000833	GH38	FBgn0032067	LManIV
FBgg0000770	MHTF	MAD HOMOLOGY DOMAIN TRANSCRIPTION FACTORS	FBgg0000745	TFS	FBgn0042696	NfI
FBgg0000770	MHTF	MAD HOMOLOGY DOMAIN TRANSCRIPTION FACTORS	FBgg0000745	TFS	FBgn0288966	Med
FBgg0000770	MHTF	MAD HOMOLOGY DOMAIN TRANSCRIPTION FACTORS	FBgg0000745	TFS	FBgn0011648	Mad
FBgg0000770	MHTF	MAD HOMOLOGY DOMAIN TRANSCRIPTION FACTORS	FBgg0000745	TFS	FBgn0025800	Smox
FBgg0001379	LPL	LYSOPHOSPHOLIPASES	FBgg0001369	CEBH	FBgn0034419	CG15111
FBgg0001379	LPL	LYSOPHOSPHOLIPASES	FBgg0001369	CEBH	FBgn0031735	CG11029
FBgg0001379	LPL	LYSOPHOSPHOLIPASES	FBgg0001369	CEBH	FBgn0003656	sws
FBgg0001379	LPL	LYSOPHOSPHOLIPASES	FBgg0001369	CEBH	FBgn0036939	CG7365
FBgg0001379	LPL	LYSOPHOSPHOLIPASES	FBgg0001369	CEBH	FBgn0038806	CG5412
FBgg0001673	RNASEP	RNASE P COMPLEXES				
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0039566	CG4849
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0039558	BCAS2
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0263599	Brr2
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0043022	snRNA:U5:38ABa
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0004856	Bx42
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0023506	Es2
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0261790	SmE
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0039626	Slu7
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0003920	snRNA:U2:14B
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0003938	snRNA:U5:63BC
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0039557	CG12259
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0037573	CG7483
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0004190	snRNA:U6:96Ac
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0028932	CG16890
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0036207	CG10907
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0040534	Sf3b5
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0003936	snRNA:U5:35D
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0038927	CG6015
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0086444	l(2)37Cb
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0033210	U2A
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0000426	SmF
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0028382	cyp33
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0030365	Tango4
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0014366	noi
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0038454	CG10324
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0015331	abs
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0261791	SNRPG
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0023167	SmD3
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0031822	Phf5a
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0086707	ncm
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0028897	CG4935
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0002736	mago
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0003923	snRNA:U2:38ABb
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0033527	CG11777
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0037550	CG9667
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0004191	snRNA:U2:34ABa
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0028919	CG16865
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0031229	CG3436
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0036314	Sf3a2
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0013435	Cdc2rk
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0003934	snRNA:U5:23D
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0003935	snRNA:U5:34A
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0035692	Sf3b6
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0003933	snRNA:U5:14B
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0030915	CG6179
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0037809	CG12818
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0033556	CG12343
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0035027	CG3511
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0262601	SmB
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0051368	CG31368
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0261119	Prp19
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0040235	c12.1
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0043455	CG5986
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0031493	Sf3b2
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0001491	l(1)10Bb
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0031266	Sf3b1
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0003922	snRNA:U2:38ABa
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0039210	CG13625
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0001216	Hsc70-1
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0038772	mdlc
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0035162	Sf3b3
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0035141	Cypl
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0031603	CG15432
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0004192	snRNA:U2:34ABb
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0035254	CG7974
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0041720	snRNA:U2:34ABc
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0033859	fand
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0015818	Spx
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0033688	Prp8
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0000377	crn
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0043021	snRNA:U5:38ABb
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0033378	tsu
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0039732	CG15525
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0031114	cactin
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0037644	CG11964
FBgg0000569	SLP-C-P	SPLICEOSOME COMPLEX P	FBgg0000537	SPL-INT	FBgn0027617	CG5808
